Fecha,Estacion,Caudal
1987-05-08,BajadaDelAgrio,36.78
1987-05-08,PasodeIndios,139
1987-05-09,Andacollo,49.97
1987-05-09,BajadaDelAgrio,34.74
1987-05-09,PasodeIndios,134
1987-05-10,Andacollo,48.51
1987-05-10,BajadaDelAgrio,34.27
1987-05-10,PasodeIndios,121
1987-05-11,Andacollo,46.58
1987-05-11,BajadaDelAgrio,34.24
1987-05-11,PasodeIndios,118
1987-05-12,Andacollo,43.09
1987-05-12,BajadaDelAgrio,35.07
1987-05-12,PasodeIndios,118
1987-05-13,Andacollo,40.23
1987-05-13,BajadaDelAgrio,34.2
1987-05-13,PasodeIndios,119
1987-05-14,Andacollo,37.45
1987-05-14,BajadaDelAgrio,32.95
1987-05-14,PasodeIndios,116
1987-05-15,Andacollo,37.78
1987-05-15,BajadaDelAgrio,32.88
1987-05-15,PasodeIndios,113
1987-05-16,Andacollo,39.8
1987-05-16,BajadaDelAgrio,35.11
1987-05-16,PasodeIndios,111
1987-05-17,Andacollo,40.55
1987-05-17,BajadaDelAgrio,35.4
1987-05-17,PasodeIndios,113
1987-05-18,Andacollo,39.73
1987-05-18,BajadaDelAgrio,36.85
1987-05-18,PasodeIndios,113
1987-05-19,Andacollo,39.12
1987-05-19,BajadaDelAgrio,47.28
1987-05-19,PasodeIndios,115
1987-05-20,Andacollo,36.86
1987-05-20,BajadaDelAgrio,43.47
1987-05-20,PasodeIndios,121
1987-05-21,Andacollo,35.83
1987-05-21,BajadaDelAgrio,39.77
1987-05-21,PasodeIndios,118
1987-05-22,Andacollo,37.72
1987-05-22,BajadaDelAgrio,38.21
1987-05-22,PasodeIndios,116
1987-05-23,Andacollo,36.2
1987-05-23,BajadaDelAgrio,36.85
1987-05-23,PasodeIndios,114
1987-05-24,Andacollo,35.81
1987-05-24,BajadaDelAgrio,35.51
1987-05-24,PasodeIndios,112
1987-05-25,Andacollo,35.5
1987-05-25,BajadaDelAgrio,34.2
1987-05-25,PasodeIndios,108
1987-05-26,Andacollo,36.86
1987-05-26,BajadaDelAgrio,33.99
1987-05-26,PasodeIndios,105
1987-05-27,Andacollo,36.66
1987-05-27,BajadaDelAgrio,34.78
1987-05-27,PasodeIndios,105
1987-05-28,Andacollo,38.86
1987-05-28,BajadaDelAgrio,35.36
1987-05-28,PasodeIndios,107
1987-05-29,Andacollo,41.04
1987-05-29,BajadaDelAgrio,34.89
1987-05-29,PasodeIndios,109
1987-05-30,Andacollo,42.37
1987-05-30,BajadaDelAgrio,42.02
1987-05-30,PasodeIndios,108
1987-05-31,Andacollo,43.94
1987-05-31,BajadaDelAgrio,43.51
1987-05-31,PasodeIndios,122
1987-06-01,Andacollo,45.6
1987-06-01,BajadaDelAgrio,42.32
1987-06-01,PasodeIndios,162
1987-06-02,Andacollo,45.39
1987-06-02,BajadaDelAgrio,46.07
1987-06-02,PasodeIndios,152
1987-06-03,Andacollo,78.39
1987-06-03,BajadaDelAgrio,108.71
1987-06-03,PasodeIndios,169
1987-06-04,Andacollo,169.39
1987-06-04,BajadaDelAgrio,139.41
1987-06-04,PasodeIndios,392
1987-06-05,Andacollo,138.31
1987-06-05,BajadaDelAgrio,100.03
1987-06-05,PasodeIndios,438
1987-06-06,Andacollo,113.24
1987-06-06,BajadaDelAgrio,82.96
1987-06-06,PasodeIndios,307
1987-06-07,Andacollo,89.9
1987-06-07,BajadaDelAgrio,78.88
1987-06-07,PasodeIndios,263
1987-06-08,Andacollo,75.47
1987-06-08,BajadaDelAgrio,89.36
1987-06-08,PasodeIndios,242
1987-06-09,Andacollo,61.13
1987-06-09,BajadaDelAgrio,126.33
1987-06-09,PasodeIndios,275
1987-06-10,Andacollo,53.84
1987-06-10,BajadaDelAgrio,132.17
1987-06-10,PasodeIndios,371
1987-06-11,Andacollo,56.26
1987-06-11,BajadaDelAgrio,146.4
1987-06-11,PasodeIndios,331
1987-06-12,Andacollo,74.07
1987-06-12,BajadaDelAgrio,114.26
1987-06-12,PasodeIndios,319
1987-06-13,Andacollo,70.75
1987-06-13,BajadaDelAgrio,99.52
1987-06-13,PasodeIndios,282
1987-06-14,Andacollo,65.84
1987-06-14,BajadaDelAgrio,86.68
1987-06-14,PasodeIndios,249
1987-06-15,Andacollo,59.53
1987-06-15,BajadaDelAgrio,78.89
1987-06-15,PasodeIndios,227
1987-06-16,Andacollo,51.71
1987-06-16,BajadaDelAgrio,74.59
1987-06-16,PasodeIndios,212
1987-06-17,Andacollo,53.81
1987-06-17,BajadaDelAgrio,70.65
1987-06-17,PasodeIndios,199
1987-06-18,Andacollo,52.39
1987-06-18,BajadaDelAgrio,66.83
1987-06-18,PasodeIndios,194
1987-06-19,Andacollo,49.66
1987-06-19,BajadaDelAgrio,63.99
1987-06-19,PasodeIndios,190
1987-06-20,Andacollo,48.45
1987-06-20,BajadaDelAgrio,82
1987-06-20,PasodeIndios,186
1987-06-21,Andacollo,51.92
1987-06-21,BajadaDelAgrio,169.09
1987-06-21,PasodeIndios,240
1987-06-22,Andacollo,55.2
1987-06-22,BajadaDelAgrio,132.39
1987-06-22,PasodeIndios,332
1987-06-23,Andacollo,58.56
1987-06-23,BajadaDelAgrio,99.2
1987-06-23,PasodeIndios,274
1987-06-24,Andacollo,58.15
1987-06-24,BajadaDelAgrio,87.32
1987-06-24,PasodeIndios,231
1987-06-25,Andacollo,55.67
1987-06-25,BajadaDelAgrio,80.11
1987-06-25,PasodeIndios,214
1987-06-26,Andacollo,53.82
1987-06-26,BajadaDelAgrio,74.59
1987-06-26,PasodeIndios,204
1987-06-27,Andacollo,51.05
1987-06-27,BajadaDelAgrio,70.65
1987-06-27,PasodeIndios,196
1987-06-28,Andacollo,45.82
1987-06-28,BajadaDelAgrio,66.88
1987-06-28,PasodeIndios,191
1987-06-29,Andacollo,37.86
1987-06-29,BajadaDelAgrio,65.63
1987-06-29,PasodeIndios,185
1987-06-30,Andacollo,44.77
1987-06-30,BajadaDelAgrio,66.41
1987-06-30,PasodeIndios,182
1987-07-01,Andacollo,46.64
1987-07-01,BajadaDelAgrio,62.9
1987-07-01,PasodeIndios,204
1987-07-02,Andacollo,44.3
1987-07-02,BajadaDelAgrio,59.76
1987-07-02,PasodeIndios,196
1987-07-03,Andacollo,41.74
1987-07-03,BajadaDelAgrio,56.73
1987-07-03,PasodeIndios,190
1987-07-04,Andacollo,40.35
1987-07-04,BajadaDelAgrio,53.68
1987-07-04,PasodeIndios,185
1987-07-05,Andacollo,42.3
1987-07-05,BajadaDelAgrio,54.17
1987-07-05,PasodeIndios,180
1987-07-06,Andacollo,43.36
1987-07-06,BajadaDelAgrio,50.28
1987-07-06,PasodeIndios,175
1987-07-07,Andacollo,43.15
1987-07-07,BajadaDelAgrio,48.01
1987-07-07,PasodeIndios,171
1987-07-08,Andacollo,65.22
1987-07-08,BajadaDelAgrio,47.83
1987-07-08,PasodeIndios,169
1987-07-09,Andacollo,143.25
1987-07-09,BajadaDelAgrio,51.05
1987-07-09,PasodeIndios,168
1987-07-10,Andacollo,167.1
1987-07-10,BajadaDelAgrio,120.01
1987-07-10,PasodeIndios,199
1987-07-11,Andacollo,197.96
1987-07-11,BajadaDelAgrio,130.15
1987-07-11,PasodeIndios,467
1987-07-12,Andacollo,243.75
1987-07-12,BajadaDelAgrio,238.15
1987-07-12,PasodeIndios,756
1987-07-13,Andacollo,361.67
1987-07-13,BajadaDelAgrio,282.18
1987-07-13,PasodeIndios,1263
1987-07-14,Andacollo,495.42
1987-07-14,BajadaDelAgrio,264.76
1987-07-14,PasodeIndios,983
1987-07-15,Andacollo,432.07
1987-07-15,BajadaDelAgrio,387.22
1987-07-15,PasodeIndios,1487
1987-07-16,Andacollo,283.92
1987-07-16,BajadaDelAgrio,242.66
1987-07-16,PasodeIndios,1362
1987-07-17,Andacollo,216.72
1987-07-17,BajadaDelAgrio,179.43
1987-07-17,PasodeIndios,863
1987-07-18,Andacollo,175.87
1987-07-18,BajadaDelAgrio,150.23
1987-07-18,PasodeIndios,689
1987-07-19,Andacollo,150.75
1987-07-19,BajadaDelAgrio,136.94
1987-07-19,PasodeIndios,567
1987-07-20,Andacollo,135.44
1987-07-20,BajadaDelAgrio,125.05
1987-07-20,PasodeIndios,488
1987-07-21,Andacollo,129.97
1987-07-21,BajadaDelAgrio,115.42
1987-07-21,PasodeIndios,436
1987-07-22,Andacollo,133.34
1987-07-22,BajadaDelAgrio,111.34
1987-07-22,PasodeIndios,405
1987-07-23,Andacollo,181.16
1987-07-23,BajadaDelAgrio,115.45
1987-07-23,PasodeIndios,393
1987-07-24,Andacollo,310.42
1987-07-24,BajadaDelAgrio,120.58
1987-07-24,PasodeIndios,414
1987-07-25,Andacollo,276.13
1987-07-25,BajadaDelAgrio,124.86
1987-07-25,PasodeIndios,548
1987-07-26,Andacollo,168.13
1987-07-26,BajadaDelAgrio,109.99
1987-07-26,PasodeIndios,492
1987-07-27,Andacollo,137.11
1987-07-27,BajadaDelAgrio,103.36
1987-07-27,PasodeIndios,431
1987-07-28,Andacollo,119.64
1987-07-28,BajadaDelAgrio,97.31
1987-07-28,PasodeIndios,407
1987-07-29,Andacollo,119.46
1987-07-29,BajadaDelAgrio,93.58
1987-07-29,PasodeIndios,377
1987-07-30,Andacollo,115.63
1987-07-30,BajadaDelAgrio,92.22
1987-07-30,PasodeIndios,357
1987-07-31,Andacollo,108.28
1987-07-31,BajadaDelAgrio,89.11
1987-07-31,PasodeIndios,353
1987-08-01,Andacollo,108.27
1987-08-01,BajadaDelAgrio,87.79
1987-08-01,PasodeIndios,333
1987-08-02,Andacollo,104.48
1987-08-02,BajadaDelAgrio,84.75
1987-08-02,PasodeIndios,332
1987-08-03,Andacollo,100.86
1987-08-03,BajadaDelAgrio,83.47
1987-08-03,PasodeIndios,315
1987-08-04,Andacollo,98.75
1987-08-04,BajadaDelAgrio,80.98
1987-08-04,PasodeIndios,302
1987-08-05,Andacollo,96.34
1987-08-05,BajadaDelAgrio,76.92
1987-08-05,PasodeIndios,288
1987-08-06,Andacollo,92.56
1987-08-06,BajadaDelAgrio,74.67
1987-08-06,PasodeIndios,273
1987-08-07,Andacollo,90.44
1987-08-07,BajadaDelAgrio,73.2
1987-08-07,PasodeIndios,262
1987-08-08,Andacollo,98.47
1987-08-08,BajadaDelAgrio,72.08
1987-08-08,PasodeIndios,256
1987-08-09,Andacollo,121.6
1987-08-09,BajadaDelAgrio,75.73
1987-08-09,PasodeIndios,253
1987-08-10,Andacollo,145.11
1987-08-10,BajadaDelAgrio,89.91
1987-08-10,PasodeIndios,270
1987-08-11,Andacollo,170.58
1987-08-11,BajadaDelAgrio,96.99
1987-08-11,PasodeIndios,385
1987-08-12,Andacollo,184.47
1987-08-12,BajadaDelAgrio,96.74
1987-08-12,PasodeIndios,365
1987-08-13,Andacollo,161.95
1987-08-13,BajadaDelAgrio,106.85
1987-08-13,PasodeIndios,436
1987-08-14,Andacollo,157.17
1987-08-14,BajadaDelAgrio,105.7
1987-08-14,PasodeIndios,437
1987-08-15,Andacollo,150.64
1987-08-15,BajadaDelAgrio,104.81
1987-08-15,PasodeIndios,462
1987-08-16,Andacollo,131.78
1987-08-16,BajadaDelAgrio,98.69
1987-08-16,PasodeIndios,434
1987-08-17,Andacollo,99.52
1987-08-17,BajadaDelAgrio,94.02
1987-08-17,PasodeIndios,373
1987-08-18,Andacollo,98.43
1987-08-18,BajadaDelAgrio,88.89
1987-08-18,PasodeIndios,335
1987-08-19,Andacollo,101.44
1987-08-19,BajadaDelAgrio,85.98
1987-08-19,PasodeIndios,313
1987-08-20,Andacollo,97.43
1987-08-20,BajadaDelAgrio,80.52
1987-08-20,PasodeIndios,300
1987-08-21,Andacollo,98.43
1987-08-21,BajadaDelAgrio,79.63
1987-08-21,PasodeIndios,285
1987-08-22,Andacollo,103.69
1987-08-22,BajadaDelAgrio,103.66
1987-08-22,PasodeIndios,286
1987-08-23,Andacollo,107.45
1987-08-23,BajadaDelAgrio,111.2
1987-08-23,PasodeIndios,322
1987-08-24,Andacollo,116.19
1987-08-24,BajadaDelAgrio,110.71
1987-08-24,PasodeIndios,328
1987-08-25,Andacollo,143.48
1987-08-25,BajadaDelAgrio,169.96
1987-08-25,PasodeIndios,372
1987-08-26,Andacollo,160.76
1987-08-26,BajadaDelAgrio,174.72
1987-08-26,PasodeIndios,459
1987-08-27,Andacollo,170.43
1987-08-27,BajadaDelAgrio,216.09
1987-08-27,PasodeIndios,483
1987-08-28,Andacollo,181.55
1987-08-28,BajadaDelAgrio,186.38
1987-08-28,PasodeIndios,576
1987-08-29,Andacollo,157.42
1987-08-29,BajadaDelAgrio,152.5
1987-08-29,PasodeIndios,491
1987-08-30,Andacollo,123.25
1987-08-30,BajadaDelAgrio,132.79
1987-08-30,PasodeIndios,472
1987-08-31,Andacollo,116.07
1987-08-31,BajadaDelAgrio,122.86
1987-08-31,PasodeIndios,424
1987-09-01,Andacollo,NA
1987-09-01,BajadaDelAgrio,115.77
1987-09-01,PasodeIndios,389
1987-09-02,Andacollo,NA
1987-09-02,BajadaDelAgrio,109.43
1987-09-02,PasodeIndios,370
1987-09-03,Andacollo,NA
1987-09-03,BajadaDelAgrio,103.19
1987-09-03,PasodeIndios,348
1987-09-04,Andacollo,NA
1987-09-04,BajadaDelAgrio,100.48
1987-09-04,PasodeIndios,329
1987-09-05,Andacollo,NA
1987-09-05,BajadaDelAgrio,97.17
1987-09-05,PasodeIndios,321
1987-09-06,Andacollo,NA
1987-09-06,BajadaDelAgrio,98.85
1987-09-06,PasodeIndios,323
1987-09-07,Andacollo,NA
1987-09-07,BajadaDelAgrio,96.61
1987-09-07,PasodeIndios,327
1987-09-08,Andacollo,NA
1987-09-08,BajadaDelAgrio,114.49
1987-09-08,PasodeIndios,324
1987-09-09,Andacollo,NA
1987-09-09,BajadaDelAgrio,111.76
1987-09-09,PasodeIndios,513
1987-09-10,Andacollo,NA
1987-09-10,BajadaDelAgrio,102.15
1987-09-10,PasodeIndios,441
1987-09-11,Andacollo,NA
1987-09-11,BajadaDelAgrio,96.03
1987-09-11,PasodeIndios,401
1987-09-12,Andacollo,NA
1987-09-12,BajadaDelAgrio,89.63
1987-09-12,PasodeIndios,365
1987-09-13,Andacollo,NA
1987-09-13,BajadaDelAgrio,87.97
1987-09-13,PasodeIndios,354
1987-09-14,Andacollo,NA
1987-09-14,BajadaDelAgrio,92.67
1987-09-14,PasodeIndios,370
1987-09-15,Andacollo,NA
1987-09-15,BajadaDelAgrio,91.55
1987-09-15,PasodeIndios,374
1987-09-16,Andacollo,NA
1987-09-16,BajadaDelAgrio,87.19
1987-09-16,PasodeIndios,359
1987-09-17,Andacollo,NA
1987-09-17,BajadaDelAgrio,86.58
1987-09-17,PasodeIndios,351
1987-09-18,Andacollo,NA
1987-09-18,BajadaDelAgrio,86.94
1987-09-18,PasodeIndios,347
1987-09-19,Andacollo,NA
1987-09-19,BajadaDelAgrio,85.61
1987-09-19,PasodeIndios,349
1987-09-20,Andacollo,NA
1987-09-20,BajadaDelAgrio,83.71
1987-09-20,PasodeIndios,335
1987-09-21,Andacollo,NA
1987-09-21,BajadaDelAgrio,80.78
1987-09-21,PasodeIndios,322
1987-09-22,Andacollo,NA
1987-09-22,BajadaDelAgrio,79.39
1987-09-22,PasodeIndios,306
1987-09-23,Andacollo,NA
1987-09-23,BajadaDelAgrio,80.31
1987-09-23,PasodeIndios,302
1987-09-24,Andacollo,NA
1987-09-24,BajadaDelAgrio,79.33
1987-09-24,PasodeIndios,303
1987-09-25,Andacollo,NA
1987-09-25,BajadaDelAgrio,81.02
1987-09-25,PasodeIndios,312
1987-09-26,Andacollo,NA
1987-09-26,BajadaDelAgrio,83.61
1987-09-26,PasodeIndios,338
1987-09-27,Andacollo,NA
1987-09-27,BajadaDelAgrio,91.61
1987-09-27,PasodeIndios,372
1987-09-28,Andacollo,NA
1987-09-28,BajadaDelAgrio,95.59
1987-09-28,PasodeIndios,416
1987-09-29,Andacollo,NA
1987-09-29,BajadaDelAgrio,110.67
1987-09-29,PasodeIndios,402
1987-09-30,Andacollo,NA
1987-09-30,BajadaDelAgrio,116.34
1987-09-30,PasodeIndios,554
1987-10-01,Andacollo,179.01
1987-10-01,BajadaDelAgrio,107.25
1987-10-01,PasodeIndios,553
1987-10-02,Andacollo,185.12
1987-10-02,BajadaDelAgrio,101.8
1987-10-02,PasodeIndios,503
1987-10-03,Andacollo,182.84
1987-10-03,BajadaDelAgrio,105.95
1987-10-03,PasodeIndios,483
1987-10-04,Andacollo,196.31
1987-10-04,BajadaDelAgrio,122.78
1987-10-04,PasodeIndios,493
1987-10-05,Andacollo,216.53
1987-10-05,BajadaDelAgrio,127.39
1987-10-05,PasodeIndios,555
1987-10-06,Andacollo,246.38
1987-10-06,BajadaDelAgrio,160.02
1987-10-06,PasodeIndios,567
1987-10-07,Andacollo,265.82
1987-10-07,BajadaDelAgrio,171.99
1987-10-07,PasodeIndios,721
1987-10-08,Andacollo,251.8
1987-10-08,BajadaDelAgrio,161.45
1987-10-08,PasodeIndios,756
1987-10-09,Andacollo,266.98
1987-10-09,BajadaDelAgrio,156.49
1987-10-09,PasodeIndios,701
1987-10-10,Andacollo,347.77
1987-10-10,BajadaDelAgrio,211.29
1987-10-10,PasodeIndios,675
1987-10-11,Andacollo,321.97
1987-10-11,BajadaDelAgrio,270.77
1987-10-11,PasodeIndios,1083
1987-10-12,Andacollo,293.2
1987-10-12,BajadaDelAgrio,200.84
1987-10-12,PasodeIndios,1167
1987-10-13,Andacollo,253.55
1987-10-13,BajadaDelAgrio,167.01
1987-10-13,PasodeIndios,871
1987-10-14,Andacollo,235.74
1987-10-14,BajadaDelAgrio,159.62
1987-10-14,PasodeIndios,744
1987-10-15,Andacollo,226.35
1987-10-15,BajadaDelAgrio,153.27
1987-10-15,PasodeIndios,707
1987-10-16,Andacollo,233.06
1987-10-16,BajadaDelAgrio,152.27
1987-10-16,PasodeIndios,683
1987-10-17,Andacollo,224.52
1987-10-17,BajadaDelAgrio,150.97
1987-10-17,PasodeIndios,670
1987-10-18,Andacollo,212.2
1987-10-18,BajadaDelAgrio,144.34
1987-10-18,PasodeIndios,643
1987-10-19,Andacollo,224.65
1987-10-19,BajadaDelAgrio,140.64
1987-10-19,PasodeIndios,613
1987-10-20,Andacollo,240.22
1987-10-20,BajadaDelAgrio,142.95
1987-10-20,PasodeIndios,622
1987-10-21,Andacollo,265.73
1987-10-21,BajadaDelAgrio,184.94
1987-10-21,PasodeIndios,646
1987-10-22,Andacollo,286.94
1987-10-22,BajadaDelAgrio,202.07
1987-10-22,PasodeIndios,771
1987-10-23,Andacollo,290.03
1987-10-23,BajadaDelAgrio,212.44
1987-10-23,PasodeIndios,824
1987-10-24,Andacollo,297.54
1987-10-24,BajadaDelAgrio,202.12
1987-10-24,PasodeIndios,883
1987-10-25,Andacollo,308.98
1987-10-25,BajadaDelAgrio,175.24
1987-10-25,PasodeIndios,855
1987-10-26,Andacollo,321.01
1987-10-26,BajadaDelAgrio,164.58
1987-10-26,PasodeIndios,817
1987-10-27,Andacollo,328.74
1987-10-27,BajadaDelAgrio,159.04
1987-10-27,PasodeIndios,795
1987-10-28,Andacollo,356.09
1987-10-28,BajadaDelAgrio,165.12
1987-10-28,PasodeIndios,787
1987-10-29,Andacollo,425.74
1987-10-29,BajadaDelAgrio,184.76
1987-10-29,PasodeIndios,830
1987-10-30,Andacollo,504.95
1987-10-30,BajadaDelAgrio,202.61
1987-10-30,PasodeIndios,905
1987-10-31,Andacollo,490.02
1987-10-31,BajadaDelAgrio,223.93
1987-10-31,PasodeIndios,1078
1987-11-01,Andacollo,469.35
1987-11-01,BajadaDelAgrio,203.32
1987-11-01,PasodeIndios,1106
1987-11-02,Andacollo,430.14
1987-11-02,BajadaDelAgrio,166.75
1987-11-02,PasodeIndios,944
1987-11-03,Andacollo,363.6
1987-11-03,BajadaDelAgrio,148.13
1987-11-03,PasodeIndios,892
1987-11-04,Andacollo,340.59
1987-11-04,BajadaDelAgrio,143.16
1987-11-04,PasodeIndios,797
1987-11-05,Andacollo,328.3
1987-11-05,BajadaDelAgrio,170.63
1987-11-05,PasodeIndios,814
1987-11-06,Andacollo,326.42
1987-11-06,BajadaDelAgrio,155.24
1987-11-06,PasodeIndios,804
1987-11-07,Andacollo,295.44
1987-11-07,BajadaDelAgrio,137.15
1987-11-07,PasodeIndios,731
1987-11-08,Andacollo,282.49
1987-11-08,BajadaDelAgrio,145.78
1987-11-08,PasodeIndios,669
1987-11-09,Andacollo,275.79
1987-11-09,BajadaDelAgrio,137.94
1987-11-09,PasodeIndios,673
1987-11-10,Andacollo,291.47
1987-11-10,BajadaDelAgrio,127.27
1987-11-10,PasodeIndios,650
1987-11-11,Andacollo,309.41
1987-11-11,BajadaDelAgrio,122.17
1987-11-11,PasodeIndios,649
1987-11-12,Andacollo,325.38
1987-11-12,BajadaDelAgrio,124.81
1987-11-12,PasodeIndios,676
1987-11-13,Andacollo,334.38
1987-11-13,BajadaDelAgrio,123.12
1987-11-13,PasodeIndios,707
1987-11-14,Andacollo,344.81
1987-11-14,BajadaDelAgrio,121.72
1987-11-14,PasodeIndios,703
1987-11-15,Andacollo,353.67
1987-11-15,BajadaDelAgrio,119.05
1987-11-15,PasodeIndios,702
1987-11-16,Andacollo,371.7
1987-11-16,BajadaDelAgrio,114.35
1987-11-16,PasodeIndios,716
1987-11-17,Andacollo,397.26
1987-11-17,BajadaDelAgrio,117.15
1987-11-17,PasodeIndios,716
1987-11-18,Andacollo,375.75
1987-11-18,BajadaDelAgrio,123.8
1987-11-18,PasodeIndios,784
1987-11-19,Andacollo,337.61
1987-11-19,BajadaDelAgrio,111.4
1987-11-19,PasodeIndios,767
1987-11-20,Andacollo,310.83
1987-11-20,BajadaDelAgrio,101.02
1987-11-20,PasodeIndios,686
1987-11-21,Andacollo,320.01
1987-11-21,BajadaDelAgrio,99.99
1987-11-21,PasodeIndios,642
1987-11-22,Andacollo,335.7
1987-11-22,BajadaDelAgrio,104.75
1987-11-22,PasodeIndios,676
1987-11-23,Andacollo,353.03
1987-11-23,BajadaDelAgrio,109.44
1987-11-23,PasodeIndios,698
1987-11-24,Andacollo,355.73
1987-11-24,BajadaDelAgrio,104.82
1987-11-24,PasodeIndios,699
1987-11-25,Andacollo,328.21
1987-11-25,BajadaDelAgrio,98.54
1987-11-25,PasodeIndios,660
1987-11-26,Andacollo,311.85
1987-11-26,BajadaDelAgrio,97.88
1987-11-26,PasodeIndios,626
1987-11-27,Andacollo,327.93
1987-11-27,BajadaDelAgrio,92.99
1987-11-27,PasodeIndios,625
1987-11-28,Andacollo,347.01
1987-11-28,BajadaDelAgrio,91.17
1987-11-28,PasodeIndios,623
1987-11-29,Andacollo,371.27
1987-11-29,BajadaDelAgrio,90.24
1987-11-29,PasodeIndios,625
1987-11-30,Andacollo,397.26
1987-11-30,BajadaDelAgrio,89.01
1987-11-30,PasodeIndios,660
1987-12-01,Andacollo,375.75
1987-12-01,BajadaDelAgrio,90.86
1987-12-01,PasodeIndios,622
1987-12-02,Andacollo,341.7
1987-12-02,BajadaDelAgrio,86.42
1987-12-02,PasodeIndios,641
1987-12-03,Andacollo,323.31
1987-12-03,BajadaDelAgrio,78.04
1987-12-03,PasodeIndios,607
1987-12-04,Andacollo,308.64
1987-12-04,BajadaDelAgrio,71.8
1987-12-04,PasodeIndios,552
1987-12-05,Andacollo,280.85
1987-12-05,BajadaDelAgrio,66.33
1987-12-05,PasodeIndios,507
1987-12-06,Andacollo,243.9
1987-12-06,BajadaDelAgrio,69.54
1987-12-06,PasodeIndios,464
1987-12-07,Andacollo,215.36
1987-12-07,BajadaDelAgrio,65.18
1987-12-07,PasodeIndios,493
1987-12-08,Andacollo,191.58
1987-12-08,BajadaDelAgrio,61.32
1987-12-08,PasodeIndios,425
1987-12-09,Andacollo,177.08
1987-12-09,BajadaDelAgrio,57.79
1987-12-09,PasodeIndios,379
1987-12-10,Andacollo,169.62
1987-12-10,BajadaDelAgrio,55.8
1987-12-10,PasodeIndios,361
1987-12-11,Andacollo,179.76
1987-12-11,BajadaDelAgrio,76.4
1987-12-11,PasodeIndios,380
1987-12-12,Andacollo,185.72
1987-12-12,BajadaDelAgrio,69.7
1987-12-12,PasodeIndios,391
1987-12-13,Andacollo,190.69
1987-12-13,BajadaDelAgrio,60.08
1987-12-13,PasodeIndios,350
1987-12-14,Andacollo,189.96
1987-12-14,BajadaDelAgrio,55.08
1987-12-14,PasodeIndios,340
1987-12-15,Andacollo,174.23
1987-12-15,BajadaDelAgrio,52.05
1987-12-15,PasodeIndios,339
1987-12-16,Andacollo,150.75
1987-12-16,BajadaDelAgrio,49.25
1987-12-16,PasodeIndios,317
1987-12-17,Andacollo,133.44
1987-12-17,BajadaDelAgrio,49.96
1987-12-17,PasodeIndios,293
1987-12-18,Andacollo,119.99
1987-12-18,BajadaDelAgrio,47.26
1987-12-18,PasodeIndios,274
1987-12-19,Andacollo,116.92
1987-12-19,BajadaDelAgrio,43.99
1987-12-19,PasodeIndios,259
1987-12-20,Andacollo,119.34
1987-12-20,BajadaDelAgrio,43.21
1987-12-20,PasodeIndios,254
1987-12-21,Andacollo,123.09
1987-12-21,BajadaDelAgrio,41.79
1987-12-21,PasodeIndios,251
1987-12-22,Andacollo,138.48
1987-12-22,BajadaDelAgrio,41.55
1987-12-22,PasodeIndios,253
1987-12-23,Andacollo,135.27
1987-12-23,BajadaDelAgrio,38.5
1987-12-23,PasodeIndios,251
1987-12-24,Andacollo,130.11
1987-12-24,BajadaDelAgrio,36.73
1987-12-24,PasodeIndios,249
1987-12-25,Andacollo,124.91
1987-12-25,BajadaDelAgrio,36.73
1987-12-25,PasodeIndios,248
1987-12-26,Andacollo,127.61
1987-12-26,BajadaDelAgrio,36.73
1987-12-26,PasodeIndios,247
1987-12-27,Andacollo,136.6
1987-12-27,BajadaDelAgrio,39.9
1987-12-27,PasodeIndios,258
1987-12-28,Andacollo,130.45
1987-12-28,BajadaDelAgrio,53.97
1987-12-28,PasodeIndios,305
1987-12-29,Andacollo,117.32
1987-12-29,BajadaDelAgrio,48.39
1987-12-29,PasodeIndios,293
1987-12-30,Andacollo,116.73
1987-12-30,BajadaDelAgrio,42.77
1987-12-30,PasodeIndios,256
1987-12-31,Andacollo,131.94
1987-12-31,BajadaDelAgrio,39.73
1987-12-31,PasodeIndios,238
1988-01-01,Andacollo,130.99
1988-01-01,BajadaDelAgrio,37.53
1988-01-01,PasodeIndios,199
1988-01-02,Andacollo,126.71
1988-01-02,BajadaDelAgrio,36.17
1988-01-02,PasodeIndios,196
1988-01-03,Andacollo,117.06
1988-01-03,BajadaDelAgrio,34.81
1988-01-03,PasodeIndios,189
1988-01-04,Andacollo,109.93
1988-01-04,BajadaDelAgrio,32.46
1988-01-04,PasodeIndios,182
1988-01-05,Andacollo,102.23
1988-01-05,BajadaDelAgrio,32.15
1988-01-05,PasodeIndios,173
1988-01-06,Andacollo,97.43
1988-01-06,BajadaDelAgrio,31.08
1988-01-06,PasodeIndios,169
1988-01-07,Andacollo,96.23
1988-01-07,BajadaDelAgrio,30.91
1988-01-07,PasodeIndios,165
1988-01-08,Andacollo,92.15
1988-01-08,BajadaDelAgrio,29.86
1988-01-08,PasodeIndios,160
1988-01-09,Andacollo,87
1988-01-09,BajadaDelAgrio,29.66
1988-01-09,PasodeIndios,158
1988-01-10,Andacollo,83.61
1988-01-10,BajadaDelAgrio,28.09
1988-01-10,PasodeIndios,155
1988-01-11,Andacollo,83.32
1988-01-11,BajadaDelAgrio,27.95
1988-01-11,PasodeIndios,152
1988-01-12,Andacollo,85.18
1988-01-12,BajadaDelAgrio,27.51
1988-01-12,PasodeIndios,146
1988-01-13,Andacollo,78.17
