Anio,Mes,AEROPARQUE AERO,BUENOS AIRES OBSERVATORIO,DOLORES AERO,EZEIZA AERO,LA PLATA AERO,NUEVE DE JULIO
2016,10,10.166666666666666,12.392307692307693,5.72,13.22,10.054545454545455,9.483333333333333
2016,11,14.8,17.9,3.566666666666667,14.125,11.75,6.07
2016,12,15.24,18.08,10.428571428571429,18.380000000000003,17.614285714285714,21.333333333333332
2017,1,15.166666666666666,13.5875,13.055555555555555,18.283333333333335,18.55,9.7625
2017,2,21.68888888888889,13.236363636363636,9.857142857142858,16.522222222222222,13.725,9.06
2017,3,11.966666666666667,17.14,35.6,8.625,15.375,12.62
2017,4,18.5125,19.65,14.411111111111111,13.516666666666667,12.833333333333334,33.833333333333336
2017,5,14.188888888888888,12.818181818181818,4.85,9.5375,15.87,8.785714285714286
2017,7,8,10.108333333333333,7.671428571428572,7.2272727272727275,8.358333333333333,2.6454545454545455
2017,8,8.158333333333333,5.276923076923077,11.588888888888889,8.4,9.45,12.842857142857143
2017,9,23.033333333333335,21.555555555555557,8.022222222222222,15.266666666666667,15.875,13.33
2017,10,5.65,6.709090909090909,12,8.68,8.555555555555555,11.925
2017,11,7.15,11.666666666666666,9.114285714285714,3.1999999999999997,8,5.514285714285714
2017,12,12.366666666666667,9.52,6.8,13.666666666666666,19.15,3.825
2018,1,6.16,6.633333333333334,11.9625,3.242857142857143,23.833333333333332,7.9
2018,2,8.75,7.042857142857143,10.733333333333333,7,10.2,10.666666666666666
2018,3,15.316666666666666,11.683333333333334,13.475,21.4,19.6,6.3428571428571425
2018,4,21.263636363636362,23.863636363636363,13.733333333333333,19.52,17.4,11.646666666666667
2018,5,14.176923076923076,15.542857142857143,15.758333333333333,10.761538461538462,18.35,7.892307692307693
2018,6,4.333333333333333,1.6500000000000001,5.666666666666667,1.375,4,7.425
2018,7,9.525,10.441666666666666,8.654545454545454,6.93,11.533333333333333,4.425
2018,8,7.583333333333333,6.7875,16.44,8.5,8.333333333333334,12.35
2018,9,16,13.9625,15.244444444444444,19,14.444444444444445,21.3
2018,10,2.45,3.2,10,1.7125,3.5,5.05
2018,11,18.44,23.6875,7.44,23.72222222222222,15.072727272727272,8.618181818181819
2018,12,31.57777777777778,31.42,15.625,25.7375,20.555555555555557,18.2375
2019,1,14.245454545454546,11.233333333333333,28.02857142857143,5.7,7.72,27.108333333333334
2019,2,11.8,6.771428571428571,5.4,5.557142857142857,19.475,5.75
2019,3,11.8375,13,8.685714285714285,18.5,7.281818181818182,15.777777777777779
2019,4,6.82,10.24,14.533333333333333,5.75,15,11.1
2019,5,14.55,10.785714285714286,15.55,12.42,7.816666666666666,9.033333333333333
2019,6,20.41,17.94,20.375,13.955555555555556,14.545454545454545,5.55
2019,7,21.6,10.785714285714286,5.666666666666667,23.5,34,2.2
2019,8,11,9.8,11.5,3.26,7.2,0.2
2019,9,16.333333333333332,22.966666666666665,4.75,12.675,20.566666666666666,0.7666666666666666
2019,10,11.857142857142858,13.242857142857142,9.25,16.616666666666667,12.363636363636363,7.561538461538461
2019,11,11.366666666666667,9.4,10.55,3.75,2.8444444444444446,11.35
2019,12,14.555555555555555,14.27,10.966666666666667,15,10.077777777777778,11.366666666666667
2020,1,11.357142857142858,6.6,14,16.357142857142858,9.58,18.666666666666668
2020,2,13.25,16.55,32.6,20.8,14.8,11.38
2020,3,16.63,14.39090909090909,17.454545454545453,15.714285714285714,14.777777777777779,18.735714285714284
2020,4,12.657142857142857,12.457142857142857,11.875,19.085714285714285,15.442857142857143,11.971428571428572
2020,5,2.6333333333333333,5.65,8,2.433333333333333,5.333333333333333,1.6666666666666667
2020,6,7.155555555555556,9.911111111111111,15.857142857142858,7.633333333333334,12.8875,7.72
2020,7,2.433333333333333,1.28,6.466666666666667,1.66,2.2,0.8
2020,8,6.633333333333334,4.933333333333334,6.525,4.24,4.214285714285714,3.4
2020,9,14.8,20.68,8.75,12.7,11.428571428571429,12.3375
2020,10,10.866666666666667,11.8375,11.8,17.316666666666666,15.7125,13.5
2020,11,24.666666666666668,17.025,8.05,17,14.4,4.5
2020,12,5.5,7.957142857142857,3.7375,4.86,5.833333333333333,12.083333333333334
2021,1,14.333333333333334,15.755555555555556,43.225,12.05,11.622222222222222,14.45
2021,2,12.6,9.69,11.245454545454546,9.028571428571428,11.45,4
2021,3,8.211111111111112,10.722222222222221,21.35,9.728571428571428,9.85,8.8
2021,4,15,19.5,4.6,14.5,13.44,17
2021,5,21.2,19.68,10.8,17.5,13.9,17.85
2021,6,2.3,1.6666666666666667,3.16,0.9,1.78,1.6285714285714286
2021,7,7.733333333333333,9.950000000000001,6,5.44,6.266666666666667,3.033333333333333
2021,8,20.6,22.65,11,37,18.85,17
2021,9,12.01,14.66,13.5,12.6875,10.5,17.666666666666668
2021,10,3.075,3.933333333333333,3.8,6.8,7.7,7.533333333333333
2021,11,14.25,12.772727272727273,4.6625,14.071428571428571,14.466666666666667,15.0625
2021,12,2.1166666666666667,3.4166666666666665,5.681818181818182,2.26,3.2666666666666666,8.344444444444445
2022,1,16.857142857142858,10.781818181818181,15.6125,13.844444444444445,14.3,34.72222222222222
2022,2,7.74,11.354545454545455,9.077777777777778,7.115384615384616,8.190909090909091,8.36
2022,3,7.29,8.9,19.857142857142858,8.08,6.166666666666667,20
2022,4,10.1625,10.055555555555555,28.333333333333332,6.875,6.185714285714286,22.333333333333332
2022,5,11.7,10.433333333333334,5.066666666666666,13.75,16.75,4
2022,7,4.833333333333333,3.55,10.65,2.6222222222222222,6.2,5.25
2017,6,NA,0.13333333333333333,4.883333333333334,NA,NA,6.56
2022,6,NA,NA,NA,NA,NA,NA
